elapsed_s,temperature.gpu,temperature.gpu.tlimit,power.draw,utilization.gpu,memory.used,clocks_event_reasons.hw_thermal_slowdown,clocks_event_reasons.sw_thermal_slowdown,clocks_event_reasons.hw_power_brake_slowdown
8301.9,45,29,21.95,0,11578,Not Active,Not Active,Not Active
8312.0,44,30,21.87,0,11578,Not Active,Not Active,Not Active
8322.0,44,30,21.73,0,11578,Not Active,Not Active,Not Active
8332.1,43,31,21.75,0,11578,Not Active,Not Active,Not Active
8342.1,43,31,22.17,1,11578,Not Active,Not Active,Not Active
8352.2,43,31,23.13,0,11578,Not Active,Not Active,Not Active
8362.2,42,32,21.61,0,11578,Not Active,Not Active,Not Active
8372.3,42,32,22.03,0,11578,Not Active,Not Active,Not Active
8382.3,47,26,75.02,63,11574,Not Active,Not Active,Not Active
8392.4,44,30,40.04,0,11622,Not Active,Not Active,Not Active
8402.4,49,12,154.09,0,11714,Not Active,Not Active,Not Active
8412.5,52,23,281.81,0,14240,Not Active,Not Active,Not Active
8422.5,47,27,40.12,0,11616,Not Active,Not Active,Not Active
8432.6,45,29,22.03,0,11616,Not Active,Not Active,Not Active
8442.6,44,30,22.31,0,11616,Not Active,Not Active,Not Active
8452.7,44,30,21.95,0,11616,Not Active,Not Active,Not Active
8462.7,43,31,21.71,0,11616,Not Active,Not Active,Not Active
8472.8,43,31,21.95,0,11616,Not Active,Not Active,Not Active
8482.8,42,32,21.81,0,11616,Not Active,Not Active,Not Active
8492.9,42,32,22.13,0,11616,Not Active,Not Active,Not Active
8502.9,42,32,21.75,0,11616,Not Active,Not Active,Not Active
8512.9,45,29,109.02,0,11700,Not Active,Not Active,Not Active
8523.0,48,17,128.16,0,11662,Not Active,Not Active,Not Active
8533.1,46,28,52.28,0,11774,Not Active,Not Active,Not Active
8543.1,51,20,146.88,70,11742,Not Active,Not Active,Not Active
8553.2,66,23,189.62,100,14274,Not Active,Not Active,Not Active
8563.2,45,29,23.02,0,11742,Not Active,Not Active,Not Active
8573.3,44,30,22.17,0,11742,Not Active,Not Active,Not Active
8583.3,44,30,21.91,0,11742,Not Active,Not Active,Not Active
8593.3,43,31,22.16,0,11742,Not Active,Not Active,Not Active
8603.4,43,31,21.88,0,11742,Not Active,Not Active,Not Active
8613.4,42,32,21.80,1,11742,Not Active,Not Active,Not Active
8623.5,42,32,21.63,0,11742,Not Active,Not Active,Not Active
8633.5,42,32,21.18,0,11742,Not Active,Not Active,Not Active
8643.6,42,32,21.99,0,11742,Not Active,Not Active,Not Active
8653.7,51,26,194.56,23,11714,Not Active,Not Active,Not Active
8663.7,44,30,38.08,0,11128,Not Active,Not Active,Not Active
8673.8,46,28,40.85,0,11688,Not Active,Not Active,Not Active
8683.8,64,22,178.14,36,11688,Not Active,Not Active,Not Active
8694.0,47,27,57.53,0,11798,Not Active,Not Active,Not Active
8704.0,45,29,22.10,0,11798,Not Active,Not Active,Not Active
8714.0,44,30,22.20,0,11798,Not Active,Not Active,Not Active
8724.1,43,31,21.81,0,11798,Not Active,Not Active,Not Active
8734.1,43,31,21.32,0,11798,Not Active,Not Active,Not Active
8744.2,43,31,21.43,0,11798,Not Active,Not Active,Not Active
8754.2,42,32,21.92,0,11798,Not Active,Not Active,Not Active
8764.3,42,32,22.02,0,11798,Not Active,Not Active,Not Active
8774.3,42,32,22.03,0,11798,Not Active,Not Active,Not Active
8784.3,45,29,79.29,0,14388,Not Active,Not Active,Not Active
8794.4,51,22,205.02,1,11710,Not Active,Not Active,Not Active
8804.4,45,29,38.04,0,11658,Not Active,Not Active,Not Active
8814.5,60,18,161.57,17,11790,Not Active,Not Active,Not Active
8824.5,46,29,23.30,1,14368,Not Active,Not Active,Not Active
8834.6,45,29,21.88,0,14368,Not Active,Not Active,Not Active
8844.6,44,30,21.89,0,14368,Not Active,Not Active,Not Active
8854.7,43,31,21.67,0,14368,Not Active,Not Active,Not Active
8864.7,43,31,21.97,0,14368,Not Active,Not Active,Not Active
8874.8,43,31,21.94,1,14368,Not Active,Not Active,Not Active
8884.8,42,32,21.97,0,14368,Not Active,Not Active,Not Active
8894.9,42,32,21.51,0,14368,Not Active,Not Active,Not Active
8904.9,42,32,21.86,0,14368,Not Active,Not Active,Not Active
8915.0,47,25,85.32,0,14322,Not Active,Not Active,Not Active
8925.0,51,24,198.62,0,11746,Not Active,Not Active,Not Active
8935.0,66,13,230.73,100,14278,Not Active,Not Active,Not Active
8945.1,46,28,22.07,0,14278,Not Active,Not Active,Not Active
8955.1,45,29,21.99,0,14278,Not Active,Not Active,Not Active
8965.2,44,30,21.76,0,14278,Not Active,Not Active,Not Active
8975.2,43,31,21.84,1,14278,Not Active,Not Active,Not Active
8985.3,43,31,21.66,0,14278,Not Active,Not Active,Not Active
8995.3,43,31,21.98,0,14278,Not Active,Not Active,Not Active
9005.3,42,32,21.44,0,14278,Not Active,Not Active,Not Active
9015.4,42,32,21.71,0,14278,Not Active,Not Active,Not Active
9025.4,42,32,21.55,1,14278,Not Active,Not Active,Not Active
9035.5,47,27,82.77,0,11602,Not Active,Not Active,Not Active
9045.5,61,24,111.94,79,11528,Not Active,Not Active,Not Active
9055.6,50,25,272.08,0,14368,Not Active,Not Active,Not Active
9065.7,60,23,86.00,7,11516,Not Active,Not Active,Not Active
9075.8,45,29,22.06,0,11516,Not Active,Not Active,Not Active
9085.8,44,30,22.06,1,11516,Not Active,Not Active,Not Active
9095.9,44,30,22.08,0,11516,Not Active,Not Active,Not Active
9105.9,43,31,22.11,0,11516,Not Active,Not Active,Not Active
9116.0,43,31,21.71,0,11516,Not Active,Not Active,Not Active
9126.0,42,32,21.82,0,11516,Not Active,Not Active,Not Active
9136.1,42,32,21.85,0,11516,Not Active,Not Active,Not Active
9146.1,42,32,21.55,0,11516,Not Active,Not Active,Not Active
9156.1,42,32,21.59,0,11516,Not Active,Not Active,Not Active
9166.2,46,15,82.10,0,14336,Not Active,Not Active,Not Active
9176.2,57,26,189.55,100,11790,Not Active,Not Active,Not Active
9186.3,44,30,28.32,0,12028,Not Active,Not Active,Not Active
9196.3,50,24,159.62,0,11798,Not Active,Not Active,Not Active
9206.4,46,28,29.46,0,11624,Not Active,Not Active,Not Active
9216.4,45,29,21.88,0,11624,Not Active,Not Active,Not Active
9226.5,44,30,21.99,0,11624,Not Active,Not Active,Not Active
9236.5,43,31,22.19,0,11624,Not Active,Not Active,Not Active
9246.6,43,31,22.02,0,11624,Not Active,Not Active,Not Active
9256.6,43,31,22.00,1,11624,Not Active,Not Active,Not Active
9266.7,42,32,21.65,0,11624,Not Active,Not Active,Not Active
9276.7,42,32,21.81,0,11624,Not Active,Not Active,Not Active
9286.8,42,32,21.82,0,11624,Not Active,Not Active,Not Active
9296.8,64,25,209.53,100,14268,Not Active,Not Active,Not Active
9306.8,60,14,169.75,49,11802,Not Active,Not Active,Not Active
9316.9,46,28,39.89,0,11790,Not Active,Not Active,Not Active
9326.9,49,25,256.04,0,14434,Not Active,Not Active,Not Active
9337.0,46,28,33.77,0,11656,Not Active,Not Active,Not Active
9347.0,45,29,22.24,0,11768,Not Active,Not Active,Not Active
9357.1,44,30,21.92,0,11768,Not Active,Not Active,Not Active
9367.1,43,31,21.96,0,11768,Not Active,Not Active,Not Active
9377.2,43,31,21.92,0,11781,Not Active,Not Active,Not Active
9387.2,42,32,21.95,0,11781,Not Active,Not Active,Not Active
9397.2,42,32,21.66,0,11781,Not Active,Not Active,Not Active
9407.3,42,32,21.74,0,11781,Not Active,Not Active,Not Active
9417.3,41,33,21.42,0,11781,Not Active,Not Active,Not Active
9427.4,41,33,21.36,0,11781,Not Active,Not Active,Not Active
9437.5,45,30,78.86,0,11647,Not Active,Not Active,Not Active
9447.6,52,25,102.07,65,11653,Not Active,Not Active,Not Active
9457.6,47,11,92.47,37,14269,Not Active,Not Active,Not Active
9467.6,48,26,135.89,0,11713,Not Active,Not Active,Not Active
9477.7,46,28,36.79,0,11789,Not Active,Not Active,Not Active
9487.7,45,29,22.48,0,11789,Not Active,Not Active,Not Active
9497.8,44,30,22.40,0,11789,Not Active,Not Active,Not Active
9507.8,43,31,22.41,0,11789,Not Active,Not Active,Not Active
9517.9,43,31,22.11,1,11789,Not Active,Not Active,Not Active
9527.9,42,32,21.82,0,11789,Not Active,Not Active,Not Active
9538.0,42,32,21.94,0,11789,Not Active,Not Active,Not Active
9548.0,41,33,21.50,0,11789,Not Active,Not Active,Not Active
9558.1,41,33,22.08,0,11789,Not Active,Not Active,Not Active
9568.1,41,33,21.95,0,11789,Not Active,Not Active,Not Active
9578.2,44,30,73.14,0,11531,Not Active,Not Active,Not Active
9588.2,59,26,118.03,95,11663,Not Active,Not Active,Not Active
9598.3,49,26,265.33,0,14277,Not Active,Not Active,Not Active
9608.3,49,25,100.42,0,11693,Not Active,Not Active,Not Active
9618.3,49,27,83.54,0,14343,Not Active,Not Active,Not Active
9628.4,44,30,22.36,0,14344,Not Active,Not Active,Not Active
9638.5,44,30,21.71,0,14344,Not Active,Not Active,Not Active
9648.6,43,31,21.56,0,14344,Not Active,Not Active,Not Active
9658.6,43,31,22.04,0,14344,Not Active,Not Active,Not Active
9668.7,42,32,21.83,0,14344,Not Active,Not Active,Not Active
9678.7,42,32,21.67,1,14344,Not Active,Not Active,Not Active
9688.7,41,33,21.68,0,14344,Not Active,Not Active,Not Active
9698.8,41,33,21.30,0,14344,Not Active,Not Active,Not Active
9708.8,61,27,209.32,100,14344,Not Active,Not Active,Not Active
9718.9,58,19,204.43,28,11806,Not Active,Not Active,Not Active
9729.0,58,21,261.08,100,14376,Not Active,Not Active,Not Active
9739.1,47,27,79.65,0,11564,Not Active,Not Active,Not Active
9749.1,50,25,109.89,0,14386,Not Active,Not Active,Not Active
9759.2,45,29,22.11,0,14386,Not Active,Not Active,Not Active
9769.2,44,30,22.18,0,14386,Not Active,Not Active,Not Active
9779.3,43,31,21.80,0,14386,Not Active,Not Active,Not Active
9789.3,43,31,21.77,0,14386,Not Active,Not Active,Not Active
9799.4,42,32,21.63,0,14386,Not Active,Not Active,Not Active
9809.4,42,32,21.51,0,14386,Not Active,Not Active,Not Active
9819.5,42,32,21.68,0,14386,Not Active,Not Active,Not Active
9829.5,41,33,21.56,0,14386,Not Active,Not Active,Not Active
9839.6,49,27,27.21,100,11736,Not Active,Not Active,Not Active
9849.6,46,28,80.88,0,11710,Not Active,Not Active,Not Active
9859.7,48,26,125.71,0,11240,Not Active,Not Active,Not Active
9869.7,50,24,240.96,0,14382,Not Active,Not Active,Not Active
9879.8,45,29,22.31,0,11792,Not Active,Not Active,Not Active
9889.8,44,30,22.08,1,11792,Not Active,Not Active,Not Active
9899.8,43,31,21.67,0,11792,Not Active,Not Active,Not Active
9909.9,43,31,21.52,0,11792,Not Active,Not Active,Not Active
9920.0,42,32,21.44,0,11792,Not Active,Not Active,Not Active
9930.0,42,32,21.43,0,11792,Not Active,Not Active,Not Active
9940.0,42,32,21.67,1,11792,Not Active,Not Active,Not Active
9950.1,41,33,21.10,0,11792,Not Active,Not Active,Not Active
9960.1,41,33,21.31,0,11792,Not Active,Not Active,Not Active
9970.2,49,25,182.17,9,11128,Not Active,Not Active,Not Active
9980.2,49,26,150.93,0,10770,Not Active,Not Active,Not Active
9990.3,49,25,132.64,0,11756,Not Active,Not Active,Not Active
10000.3,45,29,25.88,0,11756,Not Active,Not Active,Not Active
10010.3,44,30,21.61,0,11756,Not Active,Not Active,Not Active
10020.4,43,31,21.55,0,11756,Not Active,Not Active,Not Active
10030.4,43,31,21.76,0,11756,Not Active,Not Active,Not Active
10040.5,42,32,21.57,0,11756,Not Active,Not Active,Not Active
10050.5,42,32,21.43,0,11756,Not Active,Not Active,Not Active
10060.6,42,32,21.28,0,11756,Not Active,Not Active,Not Active
10070.6,41,33,21.71,0,11756,Not Active,Not Active,Not Active
10080.7,41,33,21.75,1,11756,Not Active,Not Active,Not Active
10090.7,49,27,270.73,0,14456,Not Active,Not Active,Not Active
10100.7,60,25,173.14,99,11696,Not Active,Not Active,Not Active
10110.8,63,22,238.35,100,14358,Not Active,Not Active,Not Active
10120.9,48,22,159.37,10,12190,Not Active,Not Active,Not Active
10130.9,45,29,32.98,52,11278,Not Active,Not Active,Not Active
10141.0,44,30,22.18,1,11822,Not Active,Not Active,Not Active
10151.0,44,30,22.08,0,11822,Not Active,Not Active,Not Active
10161.1,43,31,22.04,0,11822,Not Active,Not Active,Not Active
10171.1,43,31,22.05,0,11822,Not Active,Not Active,Not Active
10181.2,42,32,21.98,0,11822,Not Active,Not Active,Not Active
10191.2,42,32,21.68,0,11822,Not Active,Not Active,Not Active
10201.3,41,33,22.02,0,11822,Not Active,Not Active,Not Active
10211.3,41,33,21.65,0,11822,Not Active,Not Active,Not Active
10221.3,41,33,21.84,0,11822,Not Active,Not Active,Not Active
10231.4,44,30,76.85,0,11536,Not Active,Not Active,Not Active
10241.4,49,24,132.76,0,11552,Not Active,Not Active,Not Active
10251.5,45,29,41.97,0,11650,Not Active,Not Active,Not Active
10261.5,55,20,165.16,99,11644,Not Active,Not Active,Not Active
10271.6,45,29,23.69,0,11756,Not Active,Not Active,Not Active
10281.6,44,30,22.14,1,11756,Not Active,Not Active,Not Active
10291.6,43,31,22.09,0,11756,Not Active,Not Active,Not Active
10301.7,43,31,22.11,0,11756,Not Active,Not Active,Not Active
10311.7,42,32,21.96,0,11756,Not Active,Not Active,Not Active
10321.8,42,32,21.83,0,11756,Not Active,Not Active,Not Active
10331.8,41,33,21.37,0,11756,Not Active,Not Active,Not Active
10341.9,41,33,21.45,0,11756,Not Active,Not Active,Not Active
10351.9,41,33,21.79,0,11756,Not Active,Not Active,Not Active
10361.9,43,31,39.97,0,11750,Not Active,Not Active,Not Active
10372.0,47,27,96.17,0,11552,Not Active,Not Active,Not Active
10382.0,48,25,169.08,0,14416,Not Active,Not Active,Not Active
10392.1,64,20,236.92,100,14300,Not Active,Not Active,Not Active
10402.2,45,28,26.75,0,11756,Not Active,Not Active,Not Active
10412.2,45,29,23.42,0,14288,Not Active,Not Active,Not Active
10422.3,44,30,21.94,0,14288,Not Active,Not Active,Not Active
10432.3,43,31,22.05,0,14288,Not Active,Not Active,Not Active
10442.4,43,31,21.68,0,14288,Not Active,Not Active,Not Active
10452.4,42,32,23.32,0,14288,Not Active,Not Active,Not Active
10462.4,42,32,21.66,0,14288,Not Active,Not Active,Not Active
10472.5,41,33,21.73,0,14288,Not Active,Not Active,Not Active
10482.5,41,33,21.25,0,14288,Not Active,Not Active,Not Active
10492.6,41,33,21.37,0,14288,Not Active,Not Active,Not Active
10502.6,56,17,159.85,19,14374,Not Active,Not Active,Not Active
10512.7,43,26,29.81,0,11802,Not Active,Not Active,Not Active
10522.7,48,27,83.40,0,11782,Not Active,Not Active,Not Active
10532.8,48,15,83.75,0,11644,Not Active,Not Active,Not Active
10542.9,65,24,231.07,100,14292,Not Active,Not Active,Not Active
10552.9,45,29,22.67,0,14292,Not Active,Not Active,Not Active
10562.9,44,30,22.32,0,14292,Not Active,Not Active,Not Active
10573.0,43,31,21.94,0,14292,Not Active,Not Active,Not Active
10583.0,43,31,22.28,6,14292,Not Active,Not Active,Not Active
10593.1,42,32,21.80,0,14292,Not Active,Not Active,Not Active
10603.1,42,32,21.57,0,14292,Not Active,Not Active,Not Active
10613.2,41,33,21.82,0,14292,Not Active,Not Active,Not Active
10623.2,41,33,21.95,0,14292,Not Active,Not Active,Not Active
10633.3,41,33,21.36,0,14292,Not Active,Not Active,Not Active
10643.3,47,28,153.96,0,10770,Not Active,Not Active,Not Active
10653.4,49,13,158.78,0,14460,Not Active,Not Active,Not Active
10663.4,51,24,271.74,0,14448,Not Active,Not Active,Not Active
10673.4,45,29,22.63,0,11680,Not Active,Not Active,Not Active
10683.5,44,30,22.34,0,11680,Not Active,Not Active,Not Active
10693.5,43,31,21.86,0,11680,Not Active,Not Active,Not Active
10703.6,43,31,22.00,1,11680,Not Active,Not Active,Not Active
10713.7,42,32,21.52,0,11680,Not Active,Not Active,Not Active
10723.7,42,32,21.79,0,11680,Not Active,Not Active,Not Active
10733.8,42,32,21.89,0,11680,Not Active,Not Active,Not Active
10743.8,41,33,21.38,0,11680,Not Active,Not Active,Not Active
10753.8,41,33,21.64,0,11680,Not Active,Not Active,Not Active
10763.9,47,28,215.01,0,14288,Not Active,Not Active,Not Active
10773.9,46,28,118.08,0,11720,Not Active,Not Active,Not Active
10784.0,51,21,271.32,0,14358,Not Active,Not Active,Not Active
10794.0,48,26,80.29,0,11670,Not Active,Not Active,Not Active
10804.2,45,29,21.87,0,11670,Not Active,Not Active,Not Active
10814.2,44,30,22.09,0,11670,Not Active,Not Active,Not Active
10824.3,43,31,22.06,0,11670,Not Active,Not Active,Not Active
10834.3,43,31,21.85,0,11670,Not Active,Not Active,Not Active
10844.4,42,32,21.98,0,11670,Not Active,Not Active,Not Active
10854.4,42,32,21.81,0,11670,Not Active,Not Active,Not Active
10864.4,42,32,21.34,0,11670,Not Active,Not Active,Not Active
10874.5,41,33,21.87,0,11670,Not Active,Not Active,Not Active
10884.6,48,26,149.00,0,11734,Not Active,Not Active,Not Active
10894.6,48,26,156.67,0,14230,Not Active,Not Active,Not Active
10904.7,49,25,203.14,0,14274,Not Active,Not Active,Not Active
10914.7,49,25,97.83,0,11668,Not Active,Not Active,Not Active
10924.7,46,28,40.25,0,11734,Not Active,Not Active,Not Active
10934.8,44,30,21.89,0,11734,Not Active,Not Active,Not Active
10944.8,44,30,22.00,1,11734,Not Active,Not Active,Not Active
10954.9,43,31,21.59,1,11734,Not Active,Not Active,Not Active
10964.9,43,31,21.61,0,11734,Not Active,Not Active,Not Active
10974.9,42,32,21.88,0,11734,Not Active,Not Active,Not Active
10985.0,42,32,21.78,0,11734,Not Active,Not Active,Not Active
10995.0,42,32,21.98,0,11734,Not Active,Not Active,Not Active
11005.1,41,33,22.22,1,11734,Not Active,Not Active,Not Active
11015.1,61,12,135.21,100,14258,Not Active,Not Active,Not Active
11025.3,46,28,83.69,0,11690,Not Active,Not Active,Not Active
11035.3,45,29,40.57,0,11794,Not Active,Not Active,Not Active
11045.3,48,26,107.57,0,11678,Not Active,Not Active,Not Active
11055.4,50,24,253.62,0,14358,Not Active,Not Active,Not Active
11065.4,49,25,98.71,0,11730,Not Active,Not Active,Not Active
11075.5,45,29,22.48,0,11730,Not Active,Not Active,Not Active
11085.5,44,30,22.51,0,11730,Not Active,Not Active,Not Active
11095.6,43,31,22.35,0,11730,Not Active,Not Active,Not Active
11105.6,43,31,22.53,0,11730,Not Active,Not Active,Not Active
11115.7,42,32,22.44,0,11730,Not Active,Not Active,Not Active
11125.7,42,32,22.31,0,11730,Not Active,Not Active,Not Active
11135.7,42,32,22.10,0,11730,Not Active,Not Active,Not Active
11145.8,42,32,22.47,0,11730,Not Active,Not Active,Not Active
11155.8,41,33,22.18,0,11730,Not Active,Not Active,Not Active
11165.9,48,28,82.11,100,11624,Not Active,Not Active,Not Active
11176.0,45,30,41.84,0,11626,Not Active,Not Active,Not Active
11186.1,63,16,164.09,99,11714,Not Active,Not Active,Not Active
11196.1,47,27,58.67,0,11812,Not Active,Not Active,Not Active
11206.1,46,28,36.92,0,14402,Not Active,Not Active,Not Active
11216.2,44,30,22.17,0,14402,Not Active,Not Active,Not Active
11226.2,44,30,22.31,0,14402,Not Active,Not Active,Not Active
11236.3,43,31,22.15,0,14402,Not Active,Not Active,Not Active
11246.3,43,31,22.38,0,14402,Not Active,Not Active,Not Active
11256.3,42,32,22.05,0,14402,Not Active,Not Active,Not Active
11266.4,42,32,22.16,1,14402,Not Active,Not Active,Not Active
11276.4,42,32,21.96,0,14402,Not Active,Not Active,Not Active
11286.5,41,33,21.52,0,14402,Not Active,Not Active,Not Active
11296.5,46,29,88.96,0,11552,Not Active,Not Active,Not Active
11306.5,46,28,82.99,0,14402,Not Active,Not Active,Not Active
11316.6,62,12,191.16,100,11718,Not Active,Not Active,Not Active
11326.6,64,10,227.70,100,14262,Not Active,Not Active,Not Active
11336.7,60,11,204.35,100,11728,Not Active,Not Active,Not Active
11346.7,46,28,27.19,0,14278,Not Active,Not Active,Not Active
11356.7,44,30,22.09,0,14278,Not Active,Not Active,Not Active
11366.8,44,30,22.14,0,14278,Not Active,Not Active,Not Active
11376.8,43,31,22.07,0,14278,Not Active,Not Active,Not Active
11386.9,43,31,22.13,0,14278,Not Active,Not Active,Not Active
11396.9,42,32,21.89,0,14278,Not Active,Not Active,Not Active
11407.0,42,32,21.81,0,14278,Not Active,Not Active,Not Active
11417.0,42,32,22.10,0,14278,Not Active,Not Active,Not Active
11427.0,41,33,21.97,0,14278,Not Active,Not Active,Not Active
11437.1,49,25,266.39,0,14336,Not Active,Not Active,Not Active
11447.1,46,28,59.95,0,11640,Not Active,Not Active,Not Active
11457.2,58,15,84.49,2,11576,Not Active,Not Active,Not Active
11467.2,49,25,152.08,0,14424,Not Active,Not Active,Not Active
11477.3,45,29,22.55,0,11574,Not Active,Not Active,Not Active
11487.3,44,30,22.40,0,11574,Not Active,Not Active,Not Active
11497.4,44,30,22.21,0,11574,Not Active,Not Active,Not Active
11507.4,43,31,22.00,1,11574,Not Active,Not Active,Not Active
11517.5,43,31,22.27,1,11574,Not Active,Not Active,Not Active
11527.5,42,32,21.93,1,11574,Not Active,Not Active,Not Active
11537.6,42,32,21.78,0,11574,Not Active,Not Active,Not Active
11547.6,42,32,21.66,0,11574,Not Active,Not Active,Not Active
11557.6,41,33,21.95,0,11574,Not Active,Not Active,Not Active
11567.7,49,26,130.38,0,11668,Not Active,Not Active,Not Active
11577.8,65,13,235.37,100,14340,Not Active,Not Active,Not Active
11587.8,51,25,119.04,0,12090,Not Active,Not Active,Not Active
11597.9,47,27,39.90,0,11636,Not Active,Not Active,Not Active
11607.9,45,29,21.95,0,11636,Not Active,Not Active,Not Active
11617.9,44,30,22.20,0,11636,Not Active,Not Active,Not Active
11628.0,43,31,22.12,0,11636,Not Active,Not Active,Not Active
11638.0,43,31,21.83,0,11636,Not Active,Not Active,Not Active
11648.1,42,32,21.69,0,11636,Not Active,Not Active,Not Active
11658.1,42,32,21.86,0,11636,Not Active,Not Active,Not Active
11668.2,42,32,21.88,0,11636,Not Active,Not Active,Not Active
11678.2,41,33,22.01,0,11636,Not Active,Not Active,Not Active
11688.2,44,31,76.98,0,11760,Not Active,Not Active,Not Active
11698.3,47,13,165.39,0,11964,Not Active,Not Active,Not Active
11708.4,45,29,55.49,0,11676,Not Active,Not Active,Not Active
11718.4,48,27,84.63,0,11724,Not Active,Not Active,Not Active
11728.5,54,24,169.27,85,11734,Not Active,Not Active,Not Active
11738.5,45,29,22.51,1,11734,Not Active,Not Active,Not Active
11748.6,44,30,21.81,0,11734,Not Active,Not Active,Not Active
11758.6,43,31,21.76,0,11734,Not Active,Not Active,Not Active
11768.7,43,31,21.73,0,11734,Not Active,Not Active,Not Active
11778.7,42,32,21.67,0,11734,Not Active,Not Active,Not Active
11788.8,42,32,21.62,0,11734,Not Active,Not Active,Not Active
11798.8,42,32,21.69,0,11734,Not Active,Not Active,Not Active
11808.9,41,33,21.59,0,11734,Not Active,Not Active,Not Active
11818.9,41,33,21.83,0,11734,Not Active,Not Active,Not Active
11828.9,43,31,39.87,0,11710,Not Active,Not Active,Not Active
11839.0,58,25,171.49,100,11786,Not Active,Not Active,Not Active
11849.1,49,14,139.22,0,14455,Not Active,Not Active,Not Active
11859.1,48,26,82.79,0,11869,Not Active,Not Active,Not Active
11869.2,45,29,22.35,0,11835,Not Active,Not Active,Not Active
11879.2,44,30,22.12,0,11835,Not Active,Not Active,Not Active
11889.3,43,31,22.02,0,11835,Not Active,Not Active,Not Active
11899.3,43,31,21.87,0,11836,Not Active,Not Active,Not Active
11909.3,44,30,69.24,0,11836,Not Active,Not Active,Not Active
11919.4,42,32,21.65,0,11836,Not Active,Not Active,Not Active
11929.4,42,32,21.53,0,11836,Not Active,Not Active,Not Active
11939.5,41,33,21.72,0,11836,Not Active,Not Active,Not Active
11949.6,41,33,22.36,1,11836,Not Active,Not Active,Not Active
11959.6,63,11,236.39,100,14370,Not Active,Not Active,Not Active
11969.7,44,30,27.42,0,11782,Not Active,Not Active,Not Active
11979.7,45,29,40.36,0,11696,Not Active,Not Active,Not Active
11989.8,49,15,133.83,0,11664,Not Active,Not Active,Not Active
11999.8,46,28,28.07,0,14350,Not Active,Not Active,Not Active
12009.9,44,30,22.04,0,14350,Not Active,Not Active,Not Active
12019.9,44,30,22.54,0,14350,Not Active,Not Active,Not Active
12030.0,43,31,21.91,0,14350,Not Active,Not Active,Not Active
12040.1,43,31,21.97,0,14350,Not Active,Not Active,Not Active
12050.1,42,32,22.17,1,14350,Not Active,Not Active,Not Active
12060.2,42,32,21.95,0,14350,Not Active,Not Active,Not Active
12070.2,42,32,21.79,0,14350,Not Active,Not Active,Not Active
12080.3,41,33,21.64,0,14350,Not Active,Not Active,Not Active
12090.3,47,23,155.79,2,14340,Not Active,Not Active,Not Active
12100.4,49,26,143.78,0,11244,Not Active,Not Active,Not Active
12110.5,58,22,263.09,100,14262,Not Active,Not Active,Not Active
12120.5,46,28,23.55,0,14262,Not Active,Not Active,Not Active
12130.6,45,29,22.13,0,14262,Not Active,Not Active,Not Active
12140.6,44,30,22.30,0,14262,Not Active,Not Active,Not Active
12150.7,43,31,22.19,0,14262,Not Active,Not Active,Not Active
12160.7,43,31,22.02,0,14262,Not Active,Not Active,Not Active
12170.8,43,31,21.83,0,14262,Not Active,Not Active,Not Active
12180.8,42,32,21.72,0,14262,Not Active,Not Active,Not Active
12190.9,42,32,22.06,0,14262,Not Active,Not Active,Not Active
12200.9,42,32,21.86,1,14262,Not Active,Not Active,Not Active
12211.0,49,26,271.35,0,14468,Not Active,Not Active,Not Active
12221.0,59,11,163.00,100,14448,Not Active,Not Active,Not Active
12231.1,45,14,36.36,64,11870,Not Active,Not Active,Not Active
12241.1,49,26,83.53,0,11822,Not Active,Not Active,Not Active
12251.2,50,24,119.94,0,11710,Not Active,Not Active,Not Active
12261.2,45,29,22.47,1,11710,Not Active,Not Active,Not Active
12271.3,44,30,21.81,0,11710,Not Active,Not Active,Not Active
12281.3,44,30,22.09,0,11710,Not Active,Not Active,Not Active
12291.4,43,31,22.02,0,11710,Not Active,Not Active,Not Active
12301.5,43,31,21.90,0,11710,Not Active,Not Active,Not Active
12311.5,43,31,23.39,23,11710,Not Active,Not Active,Not Active
12321.6,42,32,21.63,0,11710,Not Active,Not Active,Not Active
12331.6,42,32,21.60,0,11710,Not Active,Not Active,Not Active
12341.7,45,29,100.19,0,11710,Not Active,Not Active,Not Active
12351.7,53,21,269.21,26,14344,Not Active,Not Active,Not Active
12361.8,58,16,58.50,100,11880,Not Active,Not Active,Not Active
12371.8,46,28,40.94,0,11588,Not Active,Not Active,Not Active
12381.9,63,20,148.71,75,11628,Not Active,Not Active,Not Active
12391.9,45,29,21.99,0,11628,Not Active,Not Active,Not Active
12402.0,45,29,22.15,1,11628,Not Active,Not Active,Not Active
12412.0,44,30,22.35,0,11628,Not Active,Not Active,Not Active
12422.1,43,31,22.10,0,11628,Not Active,Not Active,Not Active
12432.1,43,31,23.24,0,11628,Not Active,Not Active,Not Active
12442.2,43,31,22.63,0,11628,Not Active,Not Active,Not Active
12452.3,42,32,22.64,1,11628,Not Active,Not Active,Not Active
12462.3,42,32,21.97,0,11628,Not Active,Not Active,Not Active
12472.4,42,32,21.80,0,11628,Not Active,Not Active,Not Active
12482.4,63,10,225.43,100,14236,Not Active,Not Active,Not Active
12492.5,48,17,151.92,0,14254,Not Active,Not Active,Not Active
12502.6,49,23,84.35,0,11672,Not Active,Not Active,Not Active
12512.6,47,27,41.25,0,11710,Not Active,Not Active,Not Active
