elapsed_s,temperature.gpu,temperature.gpu.tlimit,power.draw,utilization.gpu,memory.used,clocks_event_reasons.hw_thermal_slowdown,clocks_event_reasons.sw_thermal_slowdown,clocks_event_reasons.hw_power_brake_slowdown
8342.4,51,10,133.15,0,11680,Not Active,Not Active,Not Active
8352.5,46,28,25.09,0,14350,Not Active,Not Active,Not Active
8362.5,45,29,21.90,0,14350,Not Active,Not Active,Not Active
8372.6,44,30,21.78,0,14350,Not Active,Not Active,Not Active
8382.6,44,30,21.40,0,14350,Not Active,Not Active,Not Active
8392.6,43,31,21.21,0,14350,Not Active,Not Active,Not Active
8402.7,43,31,22.12,1,14350,Not Active,Not Active,Not Active
8412.7,42,32,21.53,0,14350,Not Active,Not Active,Not Active
8422.8,42,32,21.56,0,14350,Not Active,Not Active,Not Active
8432.8,42,32,22.62,27,14350,Not Active,Not Active,Not Active
8442.9,47,14,157.31,0,14378,Not Active,Not Active,Not Active
8452.9,57,27,66.06,99,11656,Not Active,Not Active,Not Active
8463.0,66,22,238.11,100,14348,Not Active,Not Active,Not Active
8473.0,50,25,85.17,0,14260,Not Active,Not Active,Not Active
8483.1,46,28,21.77,0,14260,Not Active,Not Active,Not Active
8493.1,45,29,22.26,0,14260,Not Active,Not Active,Not Active
8503.2,44,30,22.99,0,14260,Not Active,Not Active,Not Active
8513.3,43,31,21.93,0,14260,Not Active,Not Active,Not Active
8523.4,43,31,21.69,0,14260,Not Active,Not Active,Not Active
8533.4,43,31,21.63,0,14260,Not Active,Not Active,Not Active
8543.5,42,32,21.99,0,14260,Not Active,Not Active,Not Active
8553.6,42,32,21.80,1,14260,Not Active,Not Active,Not Active
8563.6,45,29,95.31,0,11226,Not Active,Not Active,Not Active
8573.7,44,30,39.61,0,11718,Not Active,Not Active,Not Active
8583.7,47,27,118.28,0,12094,Not Active,Not Active,Not Active
8593.8,45,29,38.90,0,11772,Not Active,Not Active,Not Active
8603.8,46,28,40.13,0,11570,Not Active,Not Active,Not Active
8613.8,50,24,132.62,0,11578,Not Active,Not Active,Not Active
8623.9,45,29,21.89,0,11578,Not Active,Not Active,Not Active
8633.9,44,30,21.76,0,11578,Not Active,Not Active,Not Active
8644.0,44,30,21.83,0,11578,Not Active,Not Active,Not Active
8654.0,43,31,21.84,0,11578,Not Active,Not Active,Not Active
8664.1,43,31,22.08,0,11578,Not Active,Not Active,Not Active
8674.1,43,32,22.60,0,11578,Not Active,Not Active,Not Active
8684.2,42,32,21.70,0,11578,Not Active,Not Active,Not Active
8694.2,42,32,22.29,0,11578,Not Active,Not Active,Not Active
8704.3,45,29,101.60,0,11574,Not Active,Not Active,Not Active
8714.3,44,30,39.65,0,11622,Not Active,Not Active,Not Active
8724.3,51,24,193.66,0,11714,Not Active,Not Active,Not Active
8734.4,51,24,182.98,0,14240,Not Active,Not Active,Not Active
8744.5,46,28,39.55,0,11616,Not Active,Not Active,Not Active
8754.5,45,29,22.06,0,11616,Not Active,Not Active,Not Active
8764.6,44,30,22.06,0,11616,Not Active,Not Active,Not Active
8774.6,44,31,22.15,1,11616,Not Active,Not Active,Not Active
8784.7,43,31,21.71,0,11616,Not Active,Not Active,Not Active
8794.7,43,31,22.14,0,11616,Not Active,Not Active,Not Active
8804.8,42,32,21.90,0,11616,Not Active,Not Active,Not Active
8814.8,42,32,22.03,0,11616,Not Active,Not Active,Not Active
8824.8,42,32,21.95,1,11616,Not Active,Not Active,Not Active
8834.9,45,29,80.37,0,11700,Not Active,Not Active,Not Active
8844.9,48,15,182.84,0,11776,Not Active,Not Active,Not Active
8855.0,46,29,40.45,0,11774,Not Active,Not Active,Not Active
8865.0,50,11,155.69,0,11742,Not Active,Not Active,Not Active
8875.1,51,24,242.02,0,14274,Not Active,Not Active,Not Active
8885.1,45,29,22.51,0,11742,Not Active,Not Active,Not Active
8895.2,44,30,22.17,0,11742,Not Active,Not Active,Not Active
8905.2,44,30,21.92,0,11742,Not Active,Not Active,Not Active
8915.3,43,31,22.13,0,11742,Not Active,Not Active,Not Active
8925.3,43,31,21.94,0,11742,Not Active,Not Active,Not Active
8935.4,42,32,21.66,0,11742,Not Active,Not Active,Not Active
8945.4,42,32,21.57,0,11742,Not Active,Not Active,Not Active
8955.5,42,32,21.39,0,11742,Not Active,Not Active,Not Active
8965.5,42,32,22.09,0,11742,Not Active,Not Active,Not Active
8975.6,58,25,162.50,38,11714,Not Active,Not Active,Not Active
8985.7,44,17,32.14,0,11702,Not Active,Not Active,Not Active
8995.7,46,28,39.98,0,11688,Not Active,Not Active,Not Active
9005.8,50,24,136.92,0,11688,Not Active,Not Active,Not Active
9015.8,47,27,42.59,0,11798,Not Active,Not Active,Not Active
9025.9,45,29,22.20,0,11798,Not Active,Not Active,Not Active
9035.9,44,30,21.93,0,11798,Not Active,Not Active,Not Active
9046.0,43,31,21.86,1,11798,Not Active,Not Active,Not Active
9056.0,43,31,21.18,0,11798,Not Active,Not Active,Not Active
9066.1,43,31,21.60,0,11798,Not Active,Not Active,Not Active
9076.1,42,32,22.04,0,11798,Not Active,Not Active,Not Active
9086.2,42,32,22.02,0,11798,Not Active,Not Active,Not Active
9096.2,42,32,22.00,1,11798,Not Active,Not Active,Not Active
9106.2,61,13,166.49,100,14388,Not Active,Not Active,Not Active
9116.3,62,11,206.55,100,11710,Not Active,Not Active,Not Active
9126.3,45,29,29.59,0,11658,Not Active,Not Active,Not Active
9136.4,51,24,158.90,0,11790,Not Active,Not Active,Not Active
9146.5,45,29,22.51,0,14368,Not Active,Not Active,Not Active
9156.5,45,29,21.90,0,14368,Not Active,Not Active,Not Active
9166.6,44,30,22.00,0,14368,Not Active,Not Active,Not Active
9176.7,43,31,21.63,0,14368,Not Active,Not Active,Not Active
9186.7,43,31,21.72,0,14368,Not Active,Not Active,Not Active
9196.8,42,32,21.92,0,14368,Not Active,Not Active,Not Active
9206.8,42,32,22.03,0,14368,Not Active,Not Active,Not Active
9216.8,42,32,21.58,0,14368,Not Active,Not Active,Not Active
9226.9,42,32,21.84,0,14368,Not Active,Not Active,Not Active
9236.9,63,9,209.77,100,14322,Not Active,Not Active,Not Active
9247.0,59,21,180.97,89,11746,Not Active,Not Active,Not Active
9257.0,52,23,266.11,0,14278,Not Active,Not Active,Not Active
9267.1,46,29,22.00,0,14278,Not Active,Not Active,Not Active
9277.1,45,29,21.93,0,14278,Not Active,Not Active,Not Active
9287.2,44,30,22.00,0,14278,Not Active,Not Active,Not Active
9297.2,43,31,22.08,1,14278,Not Active,Not Active,Not Active
9307.3,43,31,21.50,0,14278,Not Active,Not Active,Not Active
9317.3,43,31,21.99,0,14278,Not Active,Not Active,Not Active
9327.4,42,32,21.64,0,14278,Not Active,Not Active,Not Active
9337.4,42,32,22.26,0,14278,Not Active,Not Active,Not Active
9347.5,42,32,21.49,0,14278,Not Active,Not Active,Not Active
9357.5,46,29,81.18,0,11602,Not Active,Not Active,Not Active
9367.5,48,26,131.00,0,11528,Not Active,Not Active,Not Active
9377.6,49,19,159.54,0,12962,Not Active,Not Active,Not Active
9387.6,51,24,132.60,0,11516,Not Active,Not Active,Not Active
9397.7,45,29,22.22,1,11516,Not Active,Not Active,Not Active
9407.8,44,30,22.24,0,11516,Not Active,Not Active,Not Active
9417.8,44,30,22.14,0,11516,Not Active,Not Active,Not Active
9427.9,43,31,22.12,0,11516,Not Active,Not Active,Not Active
9437.9,43,31,22.10,0,11516,Not Active,Not Active,Not Active
9448.0,42,32,22.17,0,11516,Not Active,Not Active,Not Active
9458.0,42,32,21.69,0,11516,Not Active,Not Active,Not Active
9468.0,42,32,21.56,1,11516,Not Active,Not Active,Not Active
9478.1,42,33,21.56,0,11516,Not Active,Not Active,Not Active
9488.1,61,12,176.45,100,14336,Not Active,Not Active,Not Active
9498.2,48,21,154.36,0,14364,Not Active,Not Active,Not Active
9508.3,49,26,88.07,0,11732,Not Active,Not Active,Not Active
9518.4,64,10,200.83,100,14388,Not Active,Not Active,Not Active
9528.4,46,28,26.31,0,11624,Not Active,Not Active,Not Active
9538.5,45,29,22.06,0,11624,Not Active,Not Active,Not Active
9548.5,44,30,22.05,0,11624,Not Active,Not Active,Not Active
9558.5,43,31,22.03,0,11624,Not Active,Not Active,Not Active
9568.6,43,31,22.13,0,11624,Not Active,Not Active,Not Active
9578.6,43,31,21.97,0,11624,Not Active,Not Active,Not Active
9588.8,42,32,21.77,0,11624,Not Active,Not Active,Not Active
9598.8,42,32,21.74,0,11624,Not Active,Not Active,Not Active
9608.9,42,32,21.75,0,11624,Not Active,Not Active,Not Active
9618.9,47,27,167.88,0,14268,Not Active,Not Active,Not Active
9628.9,49,25,167.59,0,11616,Not Active,Not Active,Not Active
9639.0,45,29,34.90,0,11790,Not Active,Not Active,Not Active
9649.0,49,26,129.99,0,14434,Not Active,Not Active,Not Active
9659.1,45,29,27.05,0,11656,Not Active,Not Active,Not Active
9669.1,45,29,22.27,0,11768,Not Active,Not Active,Not Active
9679.2,44,30,22.01,1,11768,Not Active,Not Active,Not Active
9689.2,43,31,21.98,0,11768,Not Active,Not Active,Not Active
9699.3,43,31,21.96,0,11781,Not Active,Not Active,Not Active
9709.3,42,32,21.94,0,11781,Not Active,Not Active,Not Active
9719.4,42,32,21.90,0,11781,Not Active,Not Active,Not Active
9729.4,42,32,21.61,1,11781,Not Active,Not Active,Not Active
9739.5,41,33,21.48,1,11781,Not Active,Not Active,Not Active
9749.5,41,33,21.42,0,11781,Not Active,Not Active,Not Active
9759.6,44,30,60.86,0,11647,Not Active,Not Active,Not Active
9769.6,48,25,154.00,65,11653,Not Active,Not Active,Not Active
9779.6,64,24,236.55,99,14269,Not Active,Not Active,Not Active
9789.7,48,10,91.03,36,14249,Not Active,Not Active,Not Active
9799.7,45,29,29.96,0,11789,Not Active,Not Active,Not Active
9809.8,45,30,22.52,0,11789,Not Active,Not Active,Not Active
9819.8,44,30,22.58,0,11789,Not Active,Not Active,Not Active
9829.9,43,31,22.24,0,11789,Not Active,Not Active,Not Active
9839.9,43,31,22.13,0,11789,Not Active,Not Active,Not Active
9850.0,42,32,21.84,0,11789,Not Active,Not Active,Not Active
9860.0,42,32,22.35,0,11789,Not Active,Not Active,Not Active
9870.1,41,33,21.68,0,11789,Not Active,Not Active,Not Active
9880.1,41,33,21.89,0,11789,Not Active,Not Active,Not Active
9890.2,41,33,21.97,1,11789,Not Active,Not Active,Not Active
9900.2,44,31,54.82,0,11531,Not Active,Not Active,Not Active
9910.2,47,26,126.06,0,11663,Not Active,Not Active,Not Active
9920.3,61,16,138.98,100,14277,Not Active,Not Active,Not Active
9930.3,47,27,71.30,0,11693,Not Active,Not Active,Not Active
9940.4,47,27,48.47,0,14343,Not Active,Not Active,Not Active
9950.4,44,30,22.47,1,14344,Not Active,Not Active,Not Active
9960.5,44,30,21.93,0,14344,Not Active,Not Active,Not Active
9970.6,43,31,21.75,0,14344,Not Active,Not Active,Not Active
9980.6,43,31,22.07,0,14344,Not Active,Not Active,Not Active
9990.7,42,32,21.92,0,14344,Not Active,Not Active,Not Active
10000.7,42,32,21.53,0,14344,Not Active,Not Active,Not Active
10010.7,41,33,21.67,0,14344,Not Active,Not Active,Not Active
10020.8,41,33,21.27,0,14344,Not Active,Not Active,Not Active
10030.8,45,29,134.45,0,14344,Not Active,Not Active,Not Active
10040.9,48,26,158.23,0,11806,Not Active,Not Active,Not Active
10050.9,49,25,262.87,0,14376,Not Active,Not Active,Not Active
10060.9,46,28,59.93,0,11564,Not Active,Not Active,Not Active
10071.0,49,25,83.54,0,14386,Not Active,Not Active,Not Active
10081.0,45,29,22.63,0,14386,Not Active,Not Active,Not Active
10091.1,44,30,22.28,1,14386,Not Active,Not Active,Not Active
10101.1,43,31,21.92,0,14386,Not Active,Not Active,Not Active
10111.2,43,31,21.82,0,14386,Not Active,Not Active,Not Active
10121.3,42,32,21.63,0,14386,Not Active,Not Active,Not Active
10131.3,42,32,21.30,0,14386,Not Active,Not Active,Not Active
10141.4,42,32,21.69,0,14386,Not Active,Not Active,Not Active
10151.4,41,33,21.60,1,14386,Not Active,Not Active,Not Active
10161.4,44,30,90.11,0,11736,Not Active,Not Active,Not Active
10171.5,45,29,73.38,0,11710,Not Active,Not Active,Not Active
10181.5,54,25,170.66,18,11630,Not Active,Not Active,Not Active
10191.6,49,25,95.30,0,14382,Not Active,Not Active,Not Active
10201.6,45,29,21.93,0,11792,Not Active,Not Active,Not Active
10211.7,44,30,21.93,0,11792,Not Active,Not Active,Not Active
10221.7,43,31,21.66,0,11792,Not Active,Not Active,Not Active
10231.8,43,31,21.52,0,11792,Not Active,Not Active,Not Active
10241.8,42,32,21.44,0,11792,Not Active,Not Active,Not Active
10251.9,42,32,21.25,0,11792,Not Active,Not Active,Not Active
10261.9,42,32,21.56,0,11792,Not Active,Not Active,Not Active
10271.9,41,33,21.33,1,11792,Not Active,Not Active,Not Active
10282.0,41,33,21.61,0,11792,Not Active,Not Active,Not Active
10292.0,61,24,188.06,100,11800,Not Active,Not Active,Not Active
10302.1,62,10,120.12,100,14374,Not Active,Not Active,Not Active
10312.2,49,25,84.56,0,11756,Not Active,Not Active,Not Active
10322.2,45,29,24.26,0,11756,Not Active,Not Active,Not Active
10332.3,44,30,21.87,0,11756,Not Active,Not Active,Not Active
10342.4,43,31,21.78,0,11756,Not Active,Not Active,Not Active
10352.4,43,31,21.59,1,11756,Not Active,Not Active,Not Active
10362.4,42,32,21.50,0,11756,Not Active,Not Active,Not Active
10372.5,42,32,21.31,0,11756,Not Active,Not Active,Not Active
10382.5,42,32,21.59,0,11756,Not Active,Not Active,Not Active
10392.6,41,33,21.73,0,11756,Not Active,Not Active,Not Active
10402.7,41,33,21.51,0,11756,Not Active,Not Active,Not Active
10412.7,46,28,195.41,0,14456,Not Active,Not Active,Not Active
10422.7,48,27,132.82,0,11696,Not Active,Not Active,Not Active
10432.8,50,25,270.56,0,14358,Not Active,Not Active,Not Active
10442.8,50,14,161.15,0,14482,Not Active,Not Active,Not Active
10452.9,49,25,86.42,0,11532,Not Active,Not Active,Not Active
10462.9,44,30,22.43,0,11822,Not Active,Not Active,Not Active
10472.9,44,30,22.18,0,11822,Not Active,Not Active,Not Active
10483.0,43,31,21.82,0,11822,Not Active,Not Active,Not Active
10493.0,43,31,22.00,0,11822,Not Active,Not Active,Not Active
10503.1,42,32,21.93,0,11822,Not Active,Not Active,Not Active
10513.1,42,32,21.88,1,11822,Not Active,Not Active,Not Active
10523.2,41,33,21.97,0,11822,Not Active,Not Active,Not Active
10533.2,41,33,22.92,0,11822,Not Active,Not Active,Not Active
10543.2,41,33,21.79,0,11822,Not Active,Not Active,Not Active
10553.3,44,30,59.90,0,11536,Not Active,Not Active,Not Active
10563.4,49,26,159.29,75,11278,Not Active,Not Active,Not Active
10573.4,45,29,40.55,0,11650,Not Active,Not Active,Not Active
10583.5,63,19,160.71,100,11756,Not Active,Not Active,Not Active
10593.5,45,29,23.83,0,11756,Not Active,Not Active,Not Active
10603.5,44,30,22.24,0,11756,Not Active,Not Active,Not Active
10613.6,43,31,22.33,0,11756,Not Active,Not Active,Not Active
10623.7,43,31,22.03,0,11756,Not Active,Not Active,Not Active
10633.7,42,32,21.89,0,11756,Not Active,Not Active,Not Active
10643.8,42,32,21.83,0,11756,Not Active,Not Active,Not Active
10653.8,41,33,21.60,1,11756,Not Active,Not Active,Not Active
10663.8,41,33,21.67,1,11756,Not Active,Not Active,Not Active
10673.9,41,33,21.83,0,11756,Not Active,Not Active,Not Active
10683.9,43,31,39.78,0,11750,Not Active,Not Active,Not Active
10694.0,47,27,80.89,0,11552,Not Active,Not Active,Not Active
10704.1,48,23,90.09,24,11666,Not Active,Not Active,Not Active
10714.2,50,25,262.91,0,14300,Not Active,Not Active,Not Active
10724.2,54,25,63.23,100,11756,Not Active,Not Active,Not Active
10734.3,45,29,22.91,0,14288,Not Active,Not Active,Not Active
10744.3,44,30,22.08,0,14288,Not Active,Not Active,Not Active
10754.4,43,31,22.03,0,14288,Not Active,Not Active,Not Active
10764.5,43,31,21.90,0,14288,Not Active,Not Active,Not Active
10774.5,42,32,22.03,2,14288,Not Active,Not Active,Not Active
10784.6,42,32,21.54,0,14288,Not Active,Not Active,Not Active
10794.6,41,33,21.76,0,14288,Not Active,Not Active,Not Active
10804.7,41,33,21.51,0,14288,Not Active,Not Active,Not Active
10814.7,41,33,21.51,0,14288,Not Active,Not Active,Not Active
10824.8,62,25,232.69,100,14374,Not Active,Not Active,Not Active
10834.8,55,28,98.23,100,11802,Not Active,Not Active,Not Active
10844.8,46,28,75.78,0,11782,Not Active,Not Active,Not Active
10854.9,48,26,113.45,0,11644,Not Active,Not Active,Not Active
10864.9,49,25,146.71,0,14292,Not Active,Not Active,Not Active
10875.0,45,29,22.42,0,14292,Not Active,Not Active,Not Active
10885.0,44,30,22.41,0,14292,Not Active,Not Active,Not Active
10895.1,43,31,22.03,0,14292,Not Active,Not Active,Not Active
10905.1,43,31,23.51,0,14292,Not Active,Not Active,Not Active
10915.2,42,32,21.88,0,14292,Not Active,Not Active,Not Active
10925.2,42,32,21.87,0,14292,Not Active,Not Active,Not Active
10935.3,41,33,22.08,1,14292,Not Active,Not Active,Not Active
10945.3,41,33,21.74,0,14292,Not Active,Not Active,Not Active
10955.4,41,33,21.25,0,14292,Not Active,Not Active,Not Active
10965.4,47,15,140.60,43,11306,Not Active,Not Active,Not Active
10975.4,52,24,275.07,0,14460,Not Active,Not Active,Not Active
10985.5,62,23,127.38,42,11680,Not Active,Not Active,Not Active
10995.5,45,29,22.49,0,11680,Not Active,Not Active,Not Active
11005.6,44,30,22.48,0,11680,Not Active,Not Active,Not Active
11015.6,43,31,21.90,0,11680,Not Active,Not Active,Not Active
11025.7,43,31,22.03,0,11680,Not Active,Not Active,Not Active
11035.7,42,32,21.61,0,11680,Not Active,Not Active,Not Active
11045.8,42,32,21.76,0,11680,Not Active,Not Active,Not Active
11055.8,42,32,21.84,0,11680,Not Active,Not Active,Not Active
11065.8,41,33,21.23,0,11680,Not Active,Not Active,Not Active
11075.9,41,33,21.95,1,11680,Not Active,Not Active,Not Active
11085.9,62,15,172.54,100,14288,Not Active,Not Active,Not Active
11096.0,45,29,44.56,0,11720,Not Active,Not Active,Not Active
11106.0,49,25,187.72,0,14358,Not Active,Not Active,Not Active
11116.1,47,27,60.65,0,11670,Not Active,Not Active,Not Active
11126.2,44,30,22.03,0,11670,Not Active,Not Active,Not Active
11136.2,44,30,22.23,0,11670,Not Active,Not Active,Not Active
11146.3,43,31,21.94,0,11670,Not Active,Not Active,Not Active
11156.3,43,31,21.82,0,11670,Not Active,Not Active,Not Active
11166.4,42,32,21.95,0,11670,Not Active,Not Active,Not Active
11176.4,42,32,21.88,0,11670,Not Active,Not Active,Not Active
11186.4,42,32,21.75,0,11670,Not Active,Not Active,Not Active
11196.5,41,33,21.84,1,11670,Not Active,Not Active,Not Active
11206.5,57,15,203.75,100,14254,Not Active,Not Active,Not Active
11216.6,61,24,130.32,45,11666,Not Active,Not Active,Not Active
11226.6,48,16,84.36,0,14274,Not Active,Not Active,Not Active
11236.7,49,25,83.00,0,11668,Not Active,Not Active,Not Active
11246.8,46,28,40.12,0,11734,Not Active,Not Active,Not Active
11256.8,44,30,21.90,0,11734,Not Active,Not Active,Not Active
11266.9,44,30,21.85,0,11734,Not Active,Not Active,Not Active
11276.9,43,31,21.48,0,11734,Not Active,Not Active,Not Active
11287.0,43,31,21.59,0,11734,Not Active,Not Active,Not Active
11297.0,42,32,21.82,0,11734,Not Active,Not Active,Not Active
11307.0,42,32,21.92,0,11734,Not Active,Not Active,Not Active
11317.1,42,32,22.06,0,11734,Not Active,Not Active,Not Active
11327.2,41,33,22.08,0,11734,Not Active,Not Active,Not Active
11337.3,51,26,260.58,25,14258,Not Active,Not Active,Not Active
11347.3,45,29,65.61,0,11690,Not Active,Not Active,Not Active
11357.4,45,29,40.53,0,11794,Not Active,Not Active,Not Active
11367.4,48,27,82.58,0,11678,Not Active,Not Active,Not Active
11377.5,62,22,126.22,48,11624,Not Active,Not Active,Not Active
11387.5,47,27,72.61,0,11730,Not Active,Not Active,Not Active
11397.6,45,29,22.73,0,11730,Not Active,Not Active,Not Active
11407.6,44,30,22.62,0,11730,Not Active,Not Active,Not Active
11417.7,43,31,22.27,0,11730,Not Active,Not Active,Not Active
11427.7,43,31,22.35,0,11730,Not Active,Not Active,Not Active
11437.8,42,32,22.52,0,11730,Not Active,Not Active,Not Active
11447.8,42,32,22.50,0,11730,Not Active,Not Active,Not Active
11457.8,42,32,22.35,1,11730,Not Active,Not Active,Not Active
11467.9,42,32,22.38,0,11730,Not Active,Not Active,Not Active
11477.9,41,33,22.16,0,11730,Not Active,Not Active,Not Active
11488.0,45,29,96.01,0,11624,Not Active,Not Active,Not Active
11498.0,44,30,41.57,0,11626,Not Active,Not Active,Not Active
11508.1,49,25,158.18,0,11698,Not Active,Not Active,Not Active
11518.1,47,27,42.31,0,11812,Not Active,Not Active,Not Active
11528.1,45,29,29.34,0,14402,Not Active,Not Active,Not Active
11538.2,44,30,22.32,0,14402,Not Active,Not Active,Not Active
11548.3,44,30,22.46,0,14402,Not Active,Not Active,Not Active
11558.4,43,31,22.20,0,14402,Not Active,Not Active,Not Active
11568.5,43,31,22.02,0,14402,Not Active,Not Active,Not Active
11578.5,42,32,22.09,0,14402,Not Active,Not Active,Not Active
11588.6,42,32,21.97,1,14402,Not Active,Not Active,Not Active
11598.6,42,32,22.14,0,14402,Not Active,Not Active,Not Active
11608.7,41,33,21.79,0,14402,Not Active,Not Active,Not Active
11618.7,55,27,107.96,99,11552,Not Active,Not Active,Not Active
11628.8,58,11,135.00,100,14402,Not Active,Not Active,Not Active
11638.8,49,25,153.95,0,11718,Not Active,Not Active,Not Active
11648.9,51,25,263.47,0,14262,Not Active,Not Active,Not Active
11658.9,50,10,152.05,0,14278,Not Active,Not Active,Not Active
11669.0,45,29,25.35,0,14278,Not Active,Not Active,Not Active
11679.0,44,30,22.71,0,14278,Not Active,Not Active,Not Active
11689.0,44,30,21.88,0,14278,Not Active,Not Active,Not Active
11699.1,43,31,21.85,0,14278,Not Active,Not Active,Not Active
11709.1,43,31,22.13,0,14278,Not Active,Not Active,Not Active
11719.2,42,32,22.17,0,14278,Not Active,Not Active,Not Active
11729.2,42,32,22.05,0,14278,Not Active,Not Active,Not Active
11739.3,42,32,22.11,0,14278,Not Active,Not Active,Not Active
11749.3,41,33,21.87,0,14278,Not Active,Not Active,Not Active
11759.4,47,27,177.29,0,13374,Not Active,Not Active,Not Active
11769.4,45,29,41.03,0,11640,Not Active,Not Active,Not Active
11779.5,50,25,132.40,0,11576,Not Active,Not Active,Not Active
11789.5,65,9,254.55,99,14424,Not Active,Not Active,Not Active
11799.6,45,29,22.28,0,11574,Not Active,Not Active,Not Active
11809.6,44,30,22.31,0,11574,Not Active,Not Active,Not Active
11819.6,44,30,22.47,0,11574,Not Active,Not Active,Not Active
11829.7,43,31,22.33,1,11574,Not Active,Not Active,Not Active
11839.7,43,31,22.02,1,11574,Not Active,Not Active,Not Active
11849.8,42,32,21.86,1,11574,Not Active,Not Active,Not Active
11859.8,42,32,21.93,0,11574,Not Active,Not Active,Not Active
11869.9,42,32,21.77,0,11574,Not Active,Not Active,Not Active
11879.9,41,33,21.98,0,11574,Not Active,Not Active,Not Active
11890.0,47,26,129.63,11,11668,Not Active,Not Active,Not Active
11900.0,49,25,146.37,0,14340,Not Active,Not Active,Not Active
11910.0,57,15,111.04,95,12090,Not Active,Not Active,Not Active
11920.2,46,28,39.99,0,11636,Not Active,Not Active,Not Active
11930.2,45,29,22.19,0,11636,Not Active,Not Active,Not Active
11940.3,44,30,22.17,0,11636,Not Active,Not Active,Not Active
11950.3,43,31,22.13,0,11636,Not Active,Not Active,Not Active
11960.3,43,31,21.64,0,11636,Not Active,Not Active,Not Active
11970.4,42,32,21.85,0,11636,Not Active,Not Active,Not Active
11980.4,42,32,22.03,0,11636,Not Active,Not Active,Not Active
11990.5,42,32,21.88,0,11636,Not Active,Not Active,Not Active
12000.5,41,33,21.86,0,11636,Not Active,Not Active,Not Active
12010.6,43,31,39.96,0,11760,Not Active,Not Active,Not Active
12020.6,59,14,164.26,35,11964,Not Active,Not Active,Not Active
12030.7,45,29,39.79,0,11676,Not Active,Not Active,Not Active
12040.7,46,28,56.89,0,11724,Not Active,Not Active,Not Active
12050.8,50,24,181.42,0,11734,Not Active,Not Active,Not Active
12060.8,44,30,22.10,1,11734,Not Active,Not Active,Not Active
12070.9,44,30,21.99,0,11734,Not Active,Not Active,Not Active
12080.9,43,31,21.92,0,11734,Not Active,Not Active,Not Active
12091.0,43,31,21.93,0,11734,Not Active,Not Active,Not Active
12101.0,42,32,21.81,0,11734,Not Active,Not Active,Not Active
12111.1,42,32,21.64,0,11734,Not Active,Not Active,Not Active
12121.1,42,32,21.77,0,11734,Not Active,Not Active,Not Active
12131.1,41,33,21.54,0,11734,Not Active,Not Active,Not Active
12141.2,49,24,52.10,100,11734,Not Active,Not Active,Not Active
12151.2,43,31,33.73,0,11710,Not Active,Not Active,Not Active
12161.3,55,25,216.79,0,11786,Not Active,Not Active,Not Active
12171.4,65,22,266.35,100,14455,Not Active,Not Active,Not Active
12181.4,52,25,157.38,0,11835,Not Active,Not Active,Not Active
12191.4,45,29,22.35,0,11835,Not Active,Not Active,Not Active
12201.5,44,30,22.32,0,11835,Not Active,Not Active,Not Active
12211.5,43,31,21.99,0,11835,Not Active,Not Active,Not Active
12221.6,43,31,21.98,0,11836,Not Active,Not Active,Not Active
12231.6,44,30,69.20,0,11836,Not Active,Not Active,Not Active
12241.7,42,32,21.96,0,11836,Not Active,Not Active,Not Active
12251.7,42,32,21.77,0,11836,Not Active,Not Active,Not Active
12261.8,41,33,21.59,0,11836,Not Active,Not Active,Not Active
12271.9,41,21,22.88,45,14478,Not Active,Not Active,Not Active
12281.9,48,27,285.25,0,14370,Not Active,Not Active,Not Active
12292.0,44,24,24.64,0,11782,Not Active,Not Active,Not Active
12302.1,45,29,40.12,0,11696,Not Active,Not Active,Not Active
12312.1,63,11,202.93,99,11790,Not Active,Not Active,Not Active
12322.2,45,29,24.52,0,14350,Not Active,Not Active,Not Active
12332.2,44,30,22.34,0,14350,Not Active,Not Active,Not Active
12342.3,44,30,22.64,0,14350,Not Active,Not Active,Not Active
12352.4,43,31,22.30,0,14350,Not Active,Not Active,Not Active
12362.4,43,31,22.11,0,14350,Not Active,Not Active,Not Active
12372.5,42,32,22.05,0,14350,Not Active,Not Active,Not Active
12382.5,42,32,22.16,0,14350,Not Active,Not Active,Not Active
12392.6,42,32,23.07,25,14350,Not Active,Not Active,Not Active
12402.6,41,33,21.96,0,14350,Not Active,Not Active,Not Active
12412.7,50,25,272.30,0,14340,Not Active,Not Active,Not Active
12422.7,52,22,172.40,69,11700,Not Active,Not Active,Not Active
12432.8,50,24,114.95,0,11706,Not Active,Not Active,Not Active
12442.8,46,28,22.77,0,14262,Not Active,Not Active,Not Active
12452.9,45,29,22.27,0,14262,Not Active,Not Active,Not Active
12462.9,44,30,22.48,0,14262,Not Active,Not Active,Not Active
12473.0,43,31,22.21,1,14262,Not Active,Not Active,Not Active
12483.0,43,31,21.94,0,14262,Not Active,Not Active,Not Active
12493.1,43,31,21.81,0,14262,Not Active,Not Active,Not Active
12503.1,42,32,21.86,0,14262,Not Active,Not Active,Not Active
12513.2,42,32,23.90,0,14262,Not Active,Not Active,Not Active
12523.2,42,32,22.00,1,14262,Not Active,Not Active,Not Active
12533.3,47,14,94.14,2,11566,Not Active,Not Active,Not Active
12543.4,48,26,221.53,0,14448,Not Active,Not Active,Not Active
12553.4,48,26,139.88,0,11486,Not Active,Not Active,Not Active
